ID,command,encrypted_cmd
3797,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3801,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3805,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3809,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3813,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3818,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3822,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3825,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3830,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3834,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3838,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3842,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3847,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3851,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3855,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3859,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3863,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3867,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3871,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3875,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3879,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3883,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},783a77ff667c23194111f05b4a1b916938978da85507ad1fe8ac2a7f1badf22820dd13294a2f6eb650635c91e5
3883,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},783a77ff667c23194111f05b4a1b916938978da85507ad1fe8ac2a7f1badf22820dd13294a2f6eb650635c91e5
3887,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},783a77ff667c23194111f05b4a1b916938978da85507ad1fe8ac2a7f1badf22820dd13294a2f6eb650635c91e5
3892,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3892,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
3895,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a5abf7d1190f9c6ce04c5982369d110c7085fa20e4b1f31f158784bca0a282c6b7c2f8232c40c8225a9fde3b14
3895,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a5abf7d1190f9c6ce04c5982369d110c7085fa20e4b1f31f158784bca0a282c6b7c2f8232c40c8225a9fde3b14
3899,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a5abf7d1190f9c6ce04c5982369d110c7085fa20e4b1f31f158784bca0a282c6b7c2f8232c40c8225a9fde3b14
3904,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a5abf7d1190f9c6ce04c5982369d110c7085fa20e4b1f31f158784bca0a282c6b7c2f8232c40c8225a9fde3b14
3908,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a5abf7d1190f9c6ce04c5982369d110c7085fa20e4b1f31f158784bca0a282c6b7c2f8232c40c8225a9fde3b14
3912,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a5abf7d1190f9c6ce04c5982369d110c7085fa20e4b1f31f158784bca0a282c6b7c2f8232c40c8225a9fde3b14
3916,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4823c3d6e916965a6eaba2f42c551c0b5489efc83b451793ecbdbbd0103d2df19b347894d88972dbb02406c532
3916,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4823c3d6e916965a6eaba2f42c551c0b5489efc83b451793ecbdbbd0103d2df19b347894d88972dbb02406c532
3920,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4823c3d6e916965a6eaba2f42c551c0b5489efc83b451793ecbdbbd0103d2df19b347894d88972dbb02406c532
3925,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4823c3d6e916965a6eaba2f42c551c0b5489efc83b451793ecbdbbd0103d2df19b347894d88972dbb02406c532
3929,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4823c3d6e916965a6eaba2f42c551c0b5489efc83b451793ecbdbbd0103d2df19b347894d88972dbb02406c532
3933,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4823c3d6e916965a6eaba2f42c551c0b5489efc83b451793ecbdbbd0103d2df19b347894d88972dbb02406c532
3937,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4823c3d6e916965a6eaba2f42c551c0b5489efc83b451793ecbdbbd0103d2df19b347894d88972dbb02406c532
3942,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4823c3d6e916965a6eaba2f42c551c0b5489efc83b451793ecbdbbd0103d2df19b347894d88972dbb02406c532
3946,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4823c3d6e916965a6eaba2f42c551c0b5489efc83b451793ecbdbbd0103d2df19b347894d88972dbb02406c532
3950,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4823c3d6e916965a6eaba2f42c551c0b5489efc83b451793ecbdbbd0103d2df19b347894d88972dbb02406c532
3954,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4823c3d6e916965a6eaba2f42c551c0b5489efc83b451793ecbdbbd0103d2df19b347894d88972dbb02406c532
3958,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4823c3d6e916965a6eaba2f42c551c0b5489efc83b451793ecbdbbd0103d2df19b347894d88972dbb02406c532
3962,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4823c3d6e916965a6eaba2f42c551c0b5489efc83b451793ecbdbbd0103d2df19b347894d88972dbb02406c532
3966,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4823c3d6e916965a6eaba2f42c551c0b5489efc83b451793ecbdbbd0103d2df19b347894d88972dbb02406c532
3970,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4823c3d6e916965a6eaba2f42c551c0b5489efc83b451793ecbdbbd0103d2df19b347894d88972dbb02406c532
3975,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a5abf7d1190f9c6ce04c5982369d110c7085fa20e4b1f31f158784bca0a282c6b7c2f8232c40c8225a9fde3b14
3975,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a5abf7d1190f9c6ce04c5982369d110c7085fa20e4b1f31f158784bca0a282c6b7c2f8232c40c8225a9fde3b14
3979,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a5abf7d1190f9c6ce04c5982369d110c7085fa20e4b1f31f158784bca0a282c6b7c2f8232c40c8225a9fde3b14
3983,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a5abf7d1190f9c6ce04c5982369d110c7085fa20e4b1f31f158784bca0a282c6b7c2f8232c40c8225a9fde3b14
3988,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a5abf7d1190f9c6ce04c5982369d110c7085fa20e4b1f31f158784bca0a282c6b7c2f8232c40c8225a9fde3b14
3992,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a5abf7d1190f9c6ce04c5982369d110c7085fa20e4b1f31f158784bca0a282c6b7c2f8232c40c8225a9fde3b14
3996,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a5abf7d1190f9c6ce04c5982369d110c7085fa20e4b1f31f158784bca0a282c6b7c2f8232c40c8225a9fde3b14
4000,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a5abf7d1190f9c6ce04c5982369d110c7085fa20e4b1f31f158784bca0a282c6b7c2f8232c40c8225a9fde3b14
4004,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
4004,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8fbce466440544e938aedfe47a6f3cbf4696d2b8c697c32bc69a753e4d2cf99a7aa41bff7b60d3a510e7d8c565
4008,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},783a77ff667c23194111f05b4a1b916938978da85507ad1fe8ac2a7f1badf22820dd13294a2f6eb650635c91e5
4008,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},783a77ff667c23194111f05b4a1b916938978da85507ad1fe8ac2a7f1badf22820dd13294a2f6eb650635c91e5
4012,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},783a77ff667c23194111f05b4a1b916938978da85507ad1fe8ac2a7f1badf22820dd13294a2f6eb650635c91e5
4016,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},783a77ff667c23194111f05b4a1b916938978da85507ad1fe8ac2a7f1badf22820dd13294a2f6eb650635c91e5
4020,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.0389404296875, '4': 0.01861572265625, '5': -1.0, '6': 1, '7': 1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},36fbde4a9f3b075c4f0a6aa4cea9a0a74f666e9ec3f1f78476431d10c266c708d76fdede907f598508d18be712
