ID,command,encrypted_cmd
4212,{'axes': {'0': 0.044097900390625, '1': 0.071044921875, '2': -1.0, '3': 0.054351806640625, '4': 0.00830078125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0b7283a7d527a036362be5a8adafe0537ac13244bd5dfbaab8d6181857ca1ac6c6dab2bf0c15cfbe62bc1deafc
4216,{'axes': {'0': 0.044097900390625, '1': 0.6494140625, '2': -1.0, '3': 0.054351806640625, '4': 0.00830078125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},2be7482a5fa012f2042e450ffcc50e794f2ae74d02b39979decc280566f9ea57882d4cebcc18b95b40574f5e4c
4216,{'axes': {'0': 0.044097900390625, '1': 0.6494140625, '2': -1.0, '3': 0.054351806640625, '4': 0.00830078125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},2be7482a5fa012f2042e450ffcc50e794f2ae74d02b39979decc280566f9ea57882d4cebcc18b95b40574f5e4c
4220,{'axes': {'0': 0.044097900390625, '1': 0.783538818359375, '2': -1.0, '3': 0.054351806640625, '4': 0.00830078125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0e5a95dbd7935ea634f1055630a3d72846494e4d19e1fffabad2015240d076b7398809ffa018d6f80c39ef5df0
4220,{'axes': {'0': 0.044097900390625, '1': 0.783538818359375, '2': -1.0, '3': 0.054351806640625, '4': 0.00830078125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},0e5a95dbd7935ea634f1055630a3d72846494e4d19e1fffabad2015240d076b7398809ffa018d6f80c39ef5df0
4224,{'axes': {'0': 0.04718017578125, '1': 0.090789794921875, '2': -1.0, '3': 0.054351806640625, '4': 0.00830078125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},67506a9928e0e81163721d21cd7b0875f429e8ff543643268485bd77b61aa5cff104b004e9eaa9a24586bc5c32
4224,{'axes': {'0': 0.04718017578125, '1': 0.090789794921875, '2': -1.0, '3': 0.054351806640625, '4': 0.00830078125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},67506a9928e0e81163721d21cd7b0875f429e8ff543643268485bd77b61aa5cff104b004e9eaa9a24586bc5c32
4228,{'axes': {'0': 0.04718017578125, '1': 0.063690185546875, '2': -1.0, '3': 0.054351806640625, '4': 0.00830078125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c32fbe4ec90707b144e29222e4b06ffd2b8644d676b92ebcd095ef5b4a00a40eb76a097df19ac4917ba4d99820
4228,{'axes': {'0': 0.04718017578125, '1': 0.063690185546875, '2': -1.0, '3': 0.054351806640625, '4': 0.00830078125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c32fbe4ec90707b144e29222e4b06ffd2b8644d676b92ebcd095ef5b4a00a40eb76a097df19ac4917ba4d99820
4233,{'axes': {'0': 0.04718017578125, '1': 0.063690185546875, '2': -1.0, '3': 0.054351806640625, '4': 0.00830078125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c32fbe4ec90707b144e29222e4b06ffd2b8644d676b92ebcd095ef5b4a00a40eb76a097df19ac4917ba4d99820
4237,{'axes': {'0': 0.050140380859375, '1': -0.06005859375, '2': -1.0, '3': -1.0, '4': 0.02490234375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e53e26ea71aafb91a0569a78e38cbea12fe444f506633924414ea651ff573e768d383dfcf4face7f11bb3e3310
4237,{'axes': {'0': 0.050140380859375, '1': -0.06005859375, '2': -1.0, '3': -1.0, '4': 0.02490234375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e53e26ea71aafb91a0569a78e38cbea12fe444f506633924414ea651ff573e768d383dfcf4face7f11bb3e3310
4241,{'axes': {'0': 0.565216064453125, '1': -1.0, '2': -1.0, '3': -1.0, '4': -0.174896240234375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},2f8a3f36a3acc13520b0092365ac70959abb6547ed95bfc511ef2976ffcb4b93d523b854c40e8591b9fc373650
4241,{'axes': {'0': 0.565216064453125, '1': -1.0, '2': -1.0, '3': -1.0, '4': -0.174896240234375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},2f8a3f36a3acc13520b0092365ac70959abb6547ed95bfc511ef2976ffcb4b93d523b854c40e8591b9fc373650
4245,{'axes': {'0': 0.283355712890625, '1': -1.0, '2': -1.0, '3': -1.0, '4': -0.183197021484375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},720f1da5b4eb958db3ca4c6920f320f356c5d0253aebd4594c0df795a52e3531bbc6c7e6d0f2166b67dd6203e4
4245,{'axes': {'0': 0.283355712890625, '1': -1.0, '2': -1.0, '3': -1.0, '4': -0.183197021484375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},720f1da5b4eb958db3ca4c6920f320f356c5d0253aebd4594c0df795a52e3531bbc6c7e6d0f2166b67dd6203e4
4249,{'axes': {'0': 0.076751708984375, '1': -1.0, '2': -1.0, '3': -1.0, '4': -0.328369140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a84e92d176c38e0bb6f7e3b00b39b6fe9c830316c9d0c19877125e0db685b5a549e6237b80ab46b1772bdd809b
4249,{'axes': {'0': 0.076751708984375, '1': -1.0, '2': -1.0, '3': -1.0, '4': -0.328369140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a84e92d176c38e0bb6f7e3b00b39b6fe9c830316c9d0c19877125e0db685b5a549e6237b80ab46b1772bdd809b
4254,{'axes': {'0': 0.607147216796875, '1': 0.0452880859375, '2': -1.0, '3': 0.007415771484375, '4': 0.026641845703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},da44c3b9c3ec231e07d3c6e7ad5ee0a3675cb02026713b71e25e1d70bee824afb169e08ca4f8b32db329623a91
4254,{'axes': {'0': 0.607147216796875, '1': 0.0452880859375, '2': -1.0, '3': 0.007415771484375, '4': 0.026641845703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},da44c3b9c3ec231e07d3c6e7ad5ee0a3675cb02026713b71e25e1d70bee824afb169e08ca4f8b32db329623a91
4258,{'axes': {'0': -0.3492431640625, '1': 0.476776123046875, '2': -1.0, '3': 0.01727294921875, '4': 0.02947998046875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a9ed7f8bd30554da922b78e9d71cbf1c6eb7a89addb9afe3ac6137d1326ff1b95086587ae1717bca43903b6ade
4258,{'axes': {'0': -0.3492431640625, '1': 0.476776123046875, '2': -1.0, '3': 0.01727294921875, '4': 0.02947998046875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a9ed7f8bd30554da922b78e9d71cbf1c6eb7a89addb9afe3ac6137d1326ff1b95086587ae1717bca43903b6ade
4262,{'axes': {'0': -0.365509033203125, '1': 0.592529296875, '2': -1.0, '3': 0.115570068359375, '4': 0.128326416015625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a1b64ca05052aaf1f9a848e8974f960748dbf0428f5836c7e8f518e258badd018bda5fb949dde28ce761e9e549
4262,{'axes': {'0': -0.365509033203125, '1': 0.592529296875, '2': -1.0, '3': 0.115570068359375, '4': 0.128326416015625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a1b64ca05052aaf1f9a848e8974f960748dbf0428f5836c7e8f518e258badd018bda5fb949dde28ce761e9e549
4266,{'axes': {'0': 0.337493896484375, '1': 0.999969482421875, '2': -1.0, '3': -1.0, '4': 0.398468017578125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b0e9cd690d86fcba0dc15946c03811cb794b07b2521b7c90e6314b84d4a7177a67497c13947edc4e1a05b47e13
4266,{'axes': {'0': 0.337493896484375, '1': 0.999969482421875, '2': -1.0, '3': -1.0, '4': 0.398468017578125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b0e9cd690d86fcba0dc15946c03811cb794b07b2521b7c90e6314b84d4a7177a67497c13947edc4e1a05b47e13
4270,{'axes': {'0': 0.41107177734375, '1': 0.999969482421875, '2': -1.0, '3': -1.0, '4': 0.365386962890625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a7708424483264d7293a91468e388f98b3a29d179ac3b1dcee9908a291a358a69e2eb39153373eed629b791453
4270,{'axes': {'0': 0.41107177734375, '1': 0.999969482421875, '2': -1.0, '3': -1.0, '4': 0.365386962890625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a7708424483264d7293a91468e388f98b3a29d179ac3b1dcee9908a291a358a69e2eb39153373eed629b791453
4275,{'axes': {'0': 0.369781494140625, '1': 0.999969482421875, '2': -1.0, '3': -0.932403564453125, '4': 0.2882080078125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},bb9b577e7101ebee2e9eb254465da708982ccd253e117260e28c74c62868380f28d4315b7cb0f1379d207c7d2d
4275,{'axes': {'0': 0.369781494140625, '1': 0.999969482421875, '2': -1.0, '3': -0.932403564453125, '4': 0.2882080078125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},bb9b577e7101ebee2e9eb254465da708982ccd253e117260e28c74c62868380f28d4315b7cb0f1379d207c7d2d
4279,{'axes': {'0': 0.020263671875, '1': 0.06591796875, '2': -1.0, '3': 0.020782470703125, '4': 0.009613037109375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},013e1c540cc352b3125fe6b391bfeb31267ac347f9622f5b9034289c5b2455e45a8320b100b805eafc025149c9
4279,{'axes': {'0': 0.020263671875, '1': 0.06591796875, '2': -1.0, '3': 0.020782470703125, '4': 0.009613037109375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},013e1c540cc352b3125fe6b391bfeb31267ac347f9622f5b9034289c5b2455e45a8320b100b805eafc025149c9
4283,{'axes': {'0': -0.787353515625, '1': 0.586883544921875, '2': -1.0, '3': 0.027008056640625, '4': 0.01507568359375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},5d3f95b5e538ccf1e82f243dabdeaf8cb1758b96f4ff3d066b59ca4d28dcafedba36d55387d1678b46d3ce9f08
4283,{'axes': {'0': -0.787353515625, '1': 0.586883544921875, '2': -1.0, '3': 0.027008056640625, '4': 0.01507568359375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},5d3f95b5e538ccf1e82f243dabdeaf8cb1758b96f4ff3d066b59ca4d28dcafedba36d55387d1678b46d3ce9f08
4287,{'axes': {'0': -0.777740478515625, '1': 0.813140869140625, '2': -1.0, '3': 0.027008056640625, '4': 0.002899169921875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},fb6e0975c6cdcb54e192204faee7cab8827ab696501188c3fe174776c9d5aebcbf1e21c25fa21f2cd1f4ed14f0
4287,{'axes': {'0': -0.777740478515625, '1': 0.813140869140625, '2': -1.0, '3': 0.027008056640625, '4': 0.002899169921875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},fb6e0975c6cdcb54e192204faee7cab8827ab696501188c3fe174776c9d5aebcbf1e21c25fa21f2cd1f4ed14f0
4291,{'axes': {'0': -0.173004150390625, '1': 0.25701904296875, '2': -1.0, '3': 0.027008056640625, '4': 0.00927734375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},7c2118d499ddbda82817b1a158f58408a3faf7a5cd1af64b847f1b53af26006e2d051e4ebfa6289ebee0b9d9d7
4291,{'axes': {'0': -0.173004150390625, '1': 0.25701904296875, '2': -1.0, '3': 0.027008056640625, '4': 0.00927734375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},7c2118d499ddbda82817b1a158f58408a3faf7a5cd1af64b847f1b53af26006e2d051e4ebfa6289ebee0b9d9d7
4295,{'axes': {'0': 0.013336181640625, '1': 0.054656982421875, '2': -1.0, '3': 0.027008056640625, '4': 0.00927734375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b5821cf9ae47a0bf068dfcc6c8c80d9700f3e3c5cbf9f2d23c697b752cba7a6807d9acab58acabc2b20fbf733c
4295,{'axes': {'0': 0.013336181640625, '1': 0.054656982421875, '2': -1.0, '3': 0.027008056640625, '4': 0.00927734375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b5821cf9ae47a0bf068dfcc6c8c80d9700f3e3c5cbf9f2d23c697b752cba7a6807d9acab58acabc2b20fbf733c
4300,{'axes': {'0': 0.023651123046875, '1': 0.04620361328125, '2': -1.0, '3': 0.027008056640625, '4': 0.00927734375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 1, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8a14d637d5e54674bfa339089d0095730253468254250f5bd40fc517fd23e10f962402e75dbe0ddd9cad5996b6
4300,{'axes': {'0': 0.023651123046875, '1': 0.04620361328125, '2': -1.0, '3': 0.027008056640625, '4': 0.00927734375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 1, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8a14d637d5e54674bfa339089d0095730253468254250f5bd40fc517fd23e10f962402e75dbe0ddd9cad5996b6
4304,{'axes': {'0': 0.026580810546875, '1': 0.04620361328125, '2': -1.0, '3': 0.027008056640625, '4': 0.00927734375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f5fc422004a87bb5e252a78ed2d465f6feb28d62f9f48f3d6c509c496780a0c4c8a208c4342aa5c724e426514f
4304,{'axes': {'0': 0.026580810546875, '1': 0.04620361328125, '2': -1.0, '3': 0.027008056640625, '4': 0.00927734375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f5fc422004a87bb5e252a78ed2d465f6feb28d62f9f48f3d6c509c496780a0c4c8a208c4342aa5c724e426514f
4308,{'axes': {'0': 0.026580810546875, '1': 0.04620361328125, '2': -1.0, '3': 0.0948486328125, '4': 0.07086181640625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f8ca7ada8948c6b0ad24ebed8bc7665d428c5f08c341b905d3c2b7f8acd7986be12dbdc9201119fcad2e39bd81
4308,{'axes': {'0': 0.026580810546875, '1': 0.04620361328125, '2': -1.0, '3': 0.0948486328125, '4': 0.07086181640625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f8ca7ada8948c6b0ad24ebed8bc7665d428c5f08c341b905d3c2b7f8acd7986be12dbdc9201119fcad2e39bd81
4312,{'axes': {'0': -0.609954833984375, '1': -0.130340576171875, '2': -1.0, '3': 0.999969482421875, '4': -0.250152587890625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},1266c5366f57cdf27043bd9ad75077f073a3c33cc02f9618818bec45c163b0f283a00ca7da21368eaf9b6b51d4
4312,{'axes': {'0': -0.609954833984375, '1': -0.130340576171875, '2': -1.0, '3': 0.999969482421875, '4': -0.250152587890625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},1266c5366f57cdf27043bd9ad75077f073a3c33cc02f9618818bec45c163b0f283a00ca7da21368eaf9b6b51d4
4316,{'axes': {'0': -0.905181884765625, '1': 0.083038330078125, '2': -1.0, '3': 0.933380126953125, '4': -0.572479248046875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},5cfd3762b44a400122548e5cef8ab9f7bd4b459050d60b3ff96864afe54b14e229372c016aaffe7c4673d7277a
4316,{'axes': {'0': -0.905181884765625, '1': 0.083038330078125, '2': -1.0, '3': 0.933380126953125, '4': -0.572479248046875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},5cfd3762b44a400122548e5cef8ab9f7bd4b459050d60b3ff96864afe54b14e229372c016aaffe7c4673d7277a
4320,{'axes': {'0': -0.1240234375, '1': 0.59930419921875, '2': -1.0, '3': 0.886932373046875, '4': -0.657958984375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4192d8809d1512cb9e0ceb39008925d5bc9d98ca7f4cb33927253c49ca2da7a7d6f93eb377751e0bda8020f8e6
4320,{'axes': {'0': -0.1240234375, '1': 0.59930419921875, '2': -1.0, '3': 0.886932373046875, '4': -0.657958984375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4192d8809d1512cb9e0ceb39008925d5bc9d98ca7f4cb33927253c49ca2da7a7d6f93eb377751e0bda8020f8e6
4324,{'axes': {'0': -0.014434814453125, '1': 0.147308349609375, '2': -1.0, '3': 0.1043701171875, '4': -0.02215576171875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b6aca6fbe8f132ca947e051e870aba2ba5f31dc0f24707fe51d12413859e401844d54c8d4a26628efa15520a9c
4324,{'axes': {'0': -0.014434814453125, '1': 0.147308349609375, '2': -1.0, '3': 0.1043701171875, '4': -0.02215576171875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b6aca6fbe8f132ca947e051e870aba2ba5f31dc0f24707fe51d12413859e401844d54c8d4a26628efa15520a9c
4329,{'axes': {'0': 0.0308837890625, '1': 0.02081298828125, '2': -1.0, '3': 0.040496826171875, '4': 0.013092041015625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e5b2b5b89bc4773be97bcdd4496844f7ac9487241a51dc1a5010400b57dcb0648cf310c631a254daff21f04b13
4329,{'axes': {'0': 0.0308837890625, '1': 0.02081298828125, '2': -1.0, '3': 0.040496826171875, '4': 0.013092041015625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e5b2b5b89bc4773be97bcdd4496844f7ac9487241a51dc1a5010400b57dcb0648cf310c631a254daff21f04b13
4333,{'axes': {'0': -1.0, '1': 0.312286376953125, '2': -1.0, '3': 0.03680419921875, '4': -0.0577392578125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4ff903cc124f24bb6058a6dbf0d5dc5cf6c51d218af78dc97efe88f2eaa1ff69f8c61c6ca777e2ee8ab368a4d7
4333,{'axes': {'0': -1.0, '1': 0.312286376953125, '2': -1.0, '3': 0.03680419921875, '4': -0.0577392578125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4ff903cc124f24bb6058a6dbf0d5dc5cf6c51d218af78dc97efe88f2eaa1ff69f8c61c6ca777e2ee8ab368a4d7
4337,{'axes': {'0': -0.2689208984375, '1': 0.24212646484375, '2': -1.0, '3': -0.613494873046875, '4': -0.404296875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8657d9d5a1cba8ff36844e05b86f87ed2171d4c7ba0a680ec5cadbacb0caa0291632343aee2575777c7110ca84
4337,{'axes': {'0': -0.2689208984375, '1': 0.24212646484375, '2': -1.0, '3': -0.613494873046875, '4': -0.404296875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8657d9d5a1cba8ff36844e05b86f87ed2171d4c7ba0a680ec5cadbacb0caa0291632343aee2575777c7110ca84
4341,{'axes': {'0': 0.025177001953125, '1': 0.052703857421875, '2': -1.0, '3': -0.595184326171875, '4': -0.21575927734375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b9b45a31a4271d8efca1f414670d1b322d370a80849edff9176db9af2af1c211eeb0891f186f3576aaf329799a
4341,{'axes': {'0': 0.025177001953125, '1': 0.052703857421875, '2': -1.0, '3': -0.595184326171875, '4': -0.21575927734375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b9b45a31a4271d8efca1f414670d1b322d370a80849edff9176db9af2af1c211eeb0891f186f3576aaf329799a
4345,{'axes': {'0': 0.027984619140625, '1': 0.04620361328125, '2': -1.0, '3': -0.3363037109375, '4': 0.152984619140625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},10017ee8f35ca835e8e400637da523b89eb81329ce39f8af421c0cef560e910887de79280712f7cec280bc2428
